0.011867,0.0013649,0.42388,0.058957,3.6225e-05,0.0011684,0.0035857,5.1194e-19,0.024143,0.0074504,6.9548e-19,0.0024111,8.2801e-19,3.0841e-19,0.006641,4.3396e-19,0.0020363,9.7736e-05,2.4333e-19,0.45636
0.019868,0.0037763,0.25124,0.0054061,2.2633e-19,3.9796e-19,5.6581e-05,0.00039965,0.027619,5.2654e-19,5.9364e-19,4.2332e-19,5.9064e-12,0.0012222,0.022596,3.7041e-19,0.0054756,0.0059843,0.00059628,0.65576
0.066578,0.00046379,0.52482,0.023985,9.8878e-05,6.8672e-06,0.020109,0.00032861,0.12357,0.003231,0.010862,3.1164e-19,5.2031e-19,1.523e-05,0.087269,2.7269e-19,1.8241e-19,0.0015678,1.529e-19,0.1371
0.037614,0.034778,0.21971,0.06447,5.854e-05,0.0049846,0.0045536,3.4926e-19,0.050529,4.2085e-19,4.7447e-19,0.0021765,5.6489e-19,0.0020361,0.20455,2.9606e-19,1.9804e-19,3.2219e-19,1.136e-05,0.37453
0.1301,0.00018155,0.19152,0.00055326,7.0139e-12,8.6343e-16,0.0093489,0.00012901,0.016249,0.00092492,0.016162,0.0031212,0.021603,0.00011732,3.2217e-05,0.0026899,2.5399e-19,0.00085068,0.00012075,0.6063
0.10203,0.00021967,0.13115,4.175e-19,6.1245e-05,0.0079267,0.0074336,0.00022679,0.020508,0.00045631,0.012352,0.00066513,0.009002,0.00039477,7.1244e-19,0.0060551,0.0070765,0.004281,0.00011416,0.69004
0.048598,0.0054796,0.097585,0.00038601,0.00017251,0.010835,7.6711e-19,0.0020574,0.032658,0.0021031,0.0051198,4.7419e-19,0.0047419,0.001225,3.3856e-16,4.1493e-19,2.7755e-19,0.00054857,0.00013978,0.78835
0.042787,0.010129,0.44884,0.12379,0.00012099,0.0078195,0.0026285,6.6872e-05,0.054696,0.0028128,0.0016989,0.0013853,7.2685e-19,0.00054612,0.019188,0.00051826,2.5482e-19,4.1457e-19,2.136e-19,0.28298
0.083908,0.0002668,0.18491,0.0033036,3.1678e-05,0.0020625,0.011397,4.0303e-19,3.3476e-19,0.0061392,0.012064,0.00078146,0.043273,0.00053198,0.01444,0.001834,2.2852e-19,3.7179e-19,0.00033465,0.63472
0.096365,8.7657e-05,0.23538,0.042184,0.00015729,4.0545e-19,0.1117,0.00053435,0.19357,0.00026523,0.069438,4.3129e-19,7.2007e-19,2.6821e-19,0.068944,3.7739e-19,2.5244e-19,0.00048468,2.7293e-05,0.18085
0.034916,0.0011359,0.04495,0.001986,4.6168e-05,0.0012496,0.015498,0.0021327,0.004598,2.0012e-09,4.6437e-19,0.0013691,0.056708,0.0010221,0.0061217,0.0018243,0.0035592,0.00029234,6.9372e-05,0.82252
0.051435,0.00025071,0.29681,0.0010276,0.00011639,3.5243e-19,0.0057494,0.00018356,0.032236,0.0036975,9.9331e-05,3.7489e-19,6.2591e-19,2.3314e-19,0.18567,0.0020967,0.0028718,3.57e-19,6.9727e-05,0.41768
0.092895,0.0031589,0.38472,4.5015e-19,0.00016799,0.0032425,0.06556,4.2959e-19,0.09819,5.1765e-19,0.026581,1.8219e-17,6.9482e-19,5.7671e-06,0.063288,3.6416e-19,0.00010406,0.00070961,9.9823e-05,0.26128
0.12463,8.1838e-05,1.2058e-16,4.3251e-19,4.7687e-05,1.1849e-15,0.01781,0.0010754,0.00093961,0.002211,5.6074e-19,3.9986e-19,0.060205,0.0016317,8.4424e-07,0.0010056,2.3404e-19,0.0050558,0.00023965,0.78506
0.037875,0.0022695,0.11533,0.015686,3.1602e-05,0.012914,0.0023533,0.0031264,0.029976,0.0043019,0.079659,0.00041829,0.015645,1.8921e-19,0.0020203,0.0024273,1.7809e-19,0.00015062,1.4928e-19,0.67581
0.055565,0.0058235,0.47665,0.0090671,4.1356e-05,0.0017868,0.0099101,0.00044225,0.031088,0.0010495,0.051142,0.0049007,7.7179e-19,0.00066552,0.093534,0.0019424,2.7057e-19,4.402e-19,0.00020606,0.25619
0.11277,0.00034947,0.091312,4.9032e-19,4.5456e-07,0.0046237,0.054717,4.6793e-19,0.023863,0.00077285,0.038382,1.322e-05,0.020375,2.5259e-05,0.019856,0.00054143,2.6533e-19,0.0028799,0.0001138,0.62941
0.09072,0.0032279,0.37176,0.025973,0.00013844,0.0027993,0.010845,0.00029704,0.090222,0.00033926,0.070655,0.0011304,6.7348e-19,2.5086e-19,0.033815,0.00077728,2.3611e-19,2.9235e-18,0.00015408,0.29715
0.060075,0.018423,0.15901,0.043912,0.00010588,0.0059654,0.0077345,4.6818e-19,0.027896,4.2598e-16,0.046496,0.00089274,0.0010782,0.0011172,0.13182,3.9686e-19,2.6547e-19,4.3189e-19,1.494e-05,0.49545
0.024983,0.0017926,0.11006,0.017474,2.1461e-19,0.0044831,7.9303e-06,4.1434e-19,0.078257,4.9926e-19,5.6289e-19,4.0139e-19,6.7014e-19,2.3711e-05,0.13898,3.5122e-19,2.3494e-19,0.00084394,3.0449e-05,0.62307
0.043423,0.0019256,0.25168,0.006402,0.00010773,0.0023908,0.0043356,0.0014478,0.019655,0.0017348,0.013262,4.0114e-19,0.018478,0.0012492,0.0042064,0.00025136,2.3479e-19,0.0064384,8.4816e-06,0.623
